run_id,task_id,agent_id,model_id,label,seg,proj,N,d,H,C,fisher,n_steps,n_frag,total_chars,mean_frag_len,n_tool_calls,repeat_ratio
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_task,50,4,0.9416848197359953,0.08293774002509972,0.1009195955206875,8,50,3281,65.62,7,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,pca1,50,3,0.9399262866547995,0.06160479993420291,0.05437965506547438,8,50,3281,65.62,7,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,pca1,50,4,0.8784091820433972,0.16309449822321562,0.3548286389440246,8,50,3281,65.62,7,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,norm,50,3,0.9918603586495313,0.00794946450165776,0.006390827495254584,8,50,3281,65.62,7,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,norm,50,4,0.9212981920090276,0.11147920427723124,0.19027749549777861,8,50,3281,65.62,7,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_step,100,3,0.9841974559480584,0.015573234639833915,0.014418836909070244,10,100,5727,57.27,9,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_step,100,4,0.9611346048916816,0.05055872296306253,0.0821321839570091,10,100,5727,57.27,9,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_task,100,3,0.998006408106336,0.0019734789349686115,0.0021816723283779125,10,100,5727,57.27,9,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_task,100,4,0.9796657293767299,0.02591428355830735,0.035500719348123426,10,100,5727,57.27,9,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,pca1,100,3,0.9704505983890142,0.028473802105286942,0.02575574417716001,10,100,5727,57.27,9,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,pca1,100,4,0.9562310204318633,0.056785586419682586,0.08769299530429513,10,100,5727,57.27,9,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,norm,100,3,0.9841974559480584,0.015573234639833915,0.014418836909070244,10,100,5727,57.27,9,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,norm,100,4,0.9611346048916816,0.05055872296306253,0.0821321839570091,10,100,5727,57.27,9,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_step,200,3,0.9893678488924659,0.010489384210871264,0.010198448774337848,17,200,10754,53.77,16,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_step,200,4,0.9773097497301481,0.03057914285756665,0.04346287682157168,17,200,10754,53.77,16,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_task,200,3,0.98920340751397,0.010764399886034767,0.008373470023390592,17,200,10754,53.77,16,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,cos_task,200,4,0.9800412591707401,0.026330942916420987,0.027389070217181753,17,200,10754,53.77,16,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,pca1,200,3,0.9821671767265129,0.01761897920600289,0.015217707571456546,17,200,10754,53.77,16,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,pca1,200,4,0.9686584310284421,0.040511869435068265,0.06311565978498622,17,200,10754,53.77,16,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,norm,200,3,0.9893678488924659,0.010489384210871264,0.010198448774337848,17,200,10754,53.77,16,0.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,0,reason_sent,norm,200,4,0.9773097497301481,0.03057914285756665,0.04346287682157168,17,200,10754,53.77,16,0.0
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,50,3,0.9793753003004645,0.019460526193687388,0.02322591420540721,7,50,3081,61.62,6,0.2
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,50,4,0.9433695025411603,0.07377046926036646,0.10811855061020405,7,50,3081,61.62,6,0.2
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,50,3,0.9875960813160901,0.012529772045397418,0.009786805705589256,7,50,3081,61.62,6,0.2
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,50,4,0.8815686945590017,0.1599500690815358,0.4112554020534246,7,50,3081,61.62,6,0.2
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,50,3,0.9792610329670015,0.02032889117509502,0.028843156883610443,7,50,3081,61.62,6,0.2
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,50,4,0.8721677891192462,0.17007401686002624,0.4115695309565912,7,50,3081,61.62,6,0.2
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,50,3,0.9841699526219048,0.015478014647285598,0.015221945823829693,7,50,3081,61.62,6,0.2
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,50,4,0.9397902807109845,0.07796132047581739,0.10042864560894257,7,50,3081,61.62,6,0.2
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,100,3,0.9932190740881927,0.006770911311994981,0.006138030500939396,13,100,5950,59.5,11,0.1
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,100,4,0.9788198109401507,0.02937726256274174,0.03713231089351204,13,100,5950,59.5,11,0.1
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,100,3,0.9966423220845559,0.0032985210892690475,0.0020852002573250455,13,100,5950,59.5,11,0.1
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,100,4,0.9348781458507669,0.0966763701727929,0.2092643667930319,13,100,5950,59.5,11,0.1
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,100,3,0.9906262000403676,0.009221983831520354,0.009700509002377523,13,100,5950,59.5,11,0.1
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,100,4,0.9477740399056122,0.07374073860445533,0.14751903160562632,13,100,5950,59.5,11,0.1
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,100,3,0.9954944418820343,0.004474377957082794,0.004712044925812734,13,100,5950,59.5,11,0.1
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,100,4,0.9807981200210589,0.025472703843148186,0.0298228036818695,13,100,5950,59.5,11,0.1
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,200,3,0.9967066848706317,0.0032313147725854113,0.003123998176604445,17,200,11401,57.005,15,0.07142857142857142
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,200,4,0.9779853445694581,0.03138114562510545,0.03422261052802521,17,200,11401,57.005,15,0.07142857142857142
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,200,3,0.993866900546986,0.006058230307636917,0.00596079172153712,17,200,11401,57.005,15,0.07142857142857142
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,200,4,0.9876293071283083,0.016315931020893123,0.028538794103995,17,200,11401,57.005,15,0.07142857142857142
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,200,3,0.9937885921263634,0.006131219425387341,0.005399660082227231,17,200,11401,57.005,15,0.07142857142857142
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,200,4,0.9742469435626286,0.03327571089899095,0.058777709380533325,17,200,11401,57.005,15,0.07142857142857142
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,200,3,0.9979930522713233,0.001970890906807179,0.0019261963074381225,17,200,11401,57.005,15,0.07142857142857142
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,200,4,0.9814643674444965,0.025712867601448867,0.026901534064490147,17,200,11401,57.005,15,0.07142857142857142
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,400,3,0.9948112365939935,0.004988267238184664,0.003890085870940821,30,400,22232,55.58,28,0.037037037037037035
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,400,4,0.983483125314374,0.022093764169459802,0.01598297676479912,30,400,22232,55.58,28,0.037037037037037035
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,400,3,0.9973538898707559,0.002591101777118024,0.002948627478219162,30,400,22232,55.58,28,0.037037037037037035
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,400,4,0.9900239790735752,0.013529362042112908,0.020740045732108303,30,400,22232,55.58,28,0.037037037037037035
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,400,3,0.9981560049129846,0.0018229795602317078,0.001054108725411156,30,400,22232,55.58,28,0.037037037037037035
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,400,4,0.9916165393905635,0.010605090861444528,0.01703755325725086,30,400,22232,55.58,28,0.037037037037037035
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,400,3,0.995349829294024,0.004477104136103047,0.003529020971405101,30,400,22232,55.58,28,0.037037037037037035
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,400,4,0.9848317496322185,0.020116215343224515,0.014218615271416738,30,400,22232,55.58,28,0.037037037037037035
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,50,3,0.8907322160558665,0.10071353421458967,0.09858612058940747,5,50,3106,62.12,4,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,50,4,0.8204907441955367,0.20983736976556264,0.32824657891375025,5,50,3106,62.12,4,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,50,3,0.9823726661170818,0.01722512427167381,0.015877081724072886,5,50,3106,62.12,4,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,50,4,0.8966276937878109,0.13990818586729661,0.27298425423109157,5,50,3106,62.12,4,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,50,3,0.9875960813160902,0.012529772045397179,0.009128247282583164,5,50,3106,62.12,4,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,50,4,0.9115668212783767,0.12659235172172142,0.30119780630527515,5,50,3106,62.12,4,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,50,3,0.8907322160558665,0.10071353421458967,0.09858612058940747,5,50,3106,62.12,4,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,50,4,0.8204907441955367,0.20983736976556264,0.32824657891375025,5,50,3106,62.12,4,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,100,3,0.9464103772791548,0.05135266690882435,0.045883875753136,9,100,5977,59.77,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,100,4,0.9252756696059262,0.08993394895730193,0.09378357312937101,9,100,5977,59.77,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,100,3,0.9898708015385598,0.009986591238422044,0.008855865791430252,9,100,5977,59.77,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,100,4,0.948599850073429,0.0716888422397732,0.11873749695813092,9,100,5977,59.77,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,100,3,0.9958552404701823,0.004116540484777488,0.003634834500450519,9,100,5977,59.77,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,100,4,0.9401227741019259,0.08767708803381871,0.1739150935456122,9,100,5977,59.77,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,100,3,0.9464103772791548,0.05135266690882435,0.045883875753136,9,100,5977,59.77,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,100,4,0.9252756696059262,0.08993394895730193,0.09378357312937101,9,100,5977,59.77,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,200,3,0.9726278691229019,0.02644605198410124,0.024065756507578535,17,200,11367,56.835,16,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_step,200,4,0.9457304771720194,0.06529045684582116,0.10010084030280622,17,200,11367,56.835,16,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,200,3,0.9947086887411887,0.005241136713554561,0.005194882499105904,17,200,11367,56.835,16,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,cos_task,200,4,0.9653638573259751,0.04649746133664059,0.07876709100660731,17,200,11367,56.835,16,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,200,3,0.9946453077044655,0.0053372693171572895,0.0044625797997834464,17,200,11367,56.835,16,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,pca1,200,4,0.971133657357444,0.03935924012566522,0.05004954547828003,17,200,11367,56.835,16,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,200,3,0.9726278691229019,0.02644605198410124,0.024065756507578535,17,200,11367,56.835,16,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,0,reason_sent,norm,200,4,0.9457304771720194,0.06529045684582116,0.10010084030280622,17,200,11367,56.835,16,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,50,3,0.9469874618130917,0.04997393607245927,0.044243219005496714,4,50,3184,63.68,3,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,50,4,0.8964290279280474,0.12910624450132613,0.1856798160864694,4,50,3184,63.68,3,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_task,50,3,0.9851368109279743,0.014693005133223865,0.02358410510888318,4,50,3184,63.68,3,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_task,50,4,0.9225394531978742,0.10987786088302146,0.2437204871893303,4,50,3184,63.68,3,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,pca1,50,3,0.9899151840489984,0.009830745566449832,0.004341398463588032,4,50,3184,63.68,3,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,pca1,50,4,0.9103386504572446,0.12851850619028524,0.2680104558307592,4,50,3184,63.68,3,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,norm,50,3,0.9469874618130917,0.04997393607245927,0.044243219005496714,4,50,3184,63.68,3,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,norm,50,4,0.8964290279280474,0.12910624450132613,0.1856798160864694,4,50,3184,63.68,3,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,100,3,0.9824106005054831,0.016810157465067196,0.014092023407741575,8,100,6256,62.56,7,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,100,4,0.9657515772698203,0.04500429196118364,0.04956064612627909,8,100,6256,62.56,7,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_task,100,3,0.9737556088762855,0.02516297494803184,0.025169092326073138,8,100,6256,62.56,7,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_task,100,4,0.9517700286375945,0.06073079054941742,0.08957339781407764,8,100,6256,62.56,7,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,pca1,100,3,0.9906132138446776,0.009425421490635645,0.007320996870193967,8,100,6256,62.56,7,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,pca1,100,4,0.9353272404415321,0.08686090240057345,0.15741163070973432,8,100,6256,62.56,7,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,norm,100,3,0.9824106005054831,0.016810157465067196,0.014092023407741575,8,100,6256,62.56,7,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,norm,100,4,0.9657515772698203,0.04500429196118364,0.04956064612627909,8,100,6256,62.56,7,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,200,3,0.9918794362017423,0.007711581181234253,0.006076950364234066,19,200,13735,68.675,18,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,200,4,0.9773953994607661,0.029079409467032816,0.028942745492673408,19,200,13735,68.675,18,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_task,200,3,0.9913061892098114,0.008431486156503073,0.0072002001021533885,19,200,13735,68.675,18,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_task,200,4,0.9771084355232765,0.029066459338575733,0.04529750265307582,19,200,13735,68.675,18,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,pca1,200,3,0.9985611148213942,0.0014119744021388449,0.0016151335680137755,19,200,13735,68.675,18,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,pca1,200,4,0.9800871677588263,0.025434027461767775,0.032411091589144916,19,200,13735,68.675,18,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,norm,200,3,0.9918794362017423,0.007711581181234253,0.006076950364234066,19,200,13735,68.675,18,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,norm,200,4,0.9773953994607661,0.029079409467032816,0.028942745492673408,19,200,13735,68.675,18,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,50,3,0.9633161277544329,0.03577069185044545,0.0346055667804559,9,50,4094,81.88,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,50,4,0.876989935415129,0.17107257244853744,0.36232354881108875,9,50,4094,81.88,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_task,50,3,0.9843319518142701,0.015117255403893023,0.012455069295831083,9,50,4094,81.88,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_task,50,4,0.9375984524266836,0.08785663652974508,0.14282420557073508,9,50,4094,81.88,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,pca1,50,3,0.9912097782876899,0.00864976852021094,0.008181092931093427,9,50,4094,81.88,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,pca1,50,4,0.9022857875768648,0.13596038507198321,0.3174380152657116,9,50,4094,81.88,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,norm,50,3,0.9633161277544329,0.03577069185044545,0.0346055667804559,9,50,4094,81.88,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,norm,50,4,0.876989935415129,0.17107257244853744,0.36232354881108875,9,50,4094,81.88,8,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,100,3,0.9846538667814122,0.015095549142178121,0.015670045423054932,12,100,7659,76.59,11,0.0
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,1,reason_sent,cos_step,100,4,0.9344207822622914,0.08707018088467444,0.1458979761624619,12,100,7659,76.59,11,0.0
