seg,proj,N,d,n_traj,n_tasks,auroc_base,auroc_chaos,auroc_full,delta_auroc,delta_ci_low,delta_ci_high,spearman_H_nfrag,frac_tasks_signif,median_effect_size,n_dropped_nan,n_fail,n_succ,base_cols,pr_auc_base,prec10_base,auroc_pooled_base,pr_auc_chaos,prec10_chaos,auroc_pooled_chaos,pr_auc_full,prec10_full,auroc_pooled_full,p_boot,spearman_H_nsteps_total,spearman_H_nsteps_prefix,frac_seen_median,n_tasks_both,majority_sign_share,share_positive,p_sign,n_tasks_3each,frac_tasks_signif_3each,median_effect_size_3each,n_tasks_both_C,frac_tasks_signif_C,median_effect_size_C,majority_sign_share_C,share_positive_C,p_sign_C,n_tasks_3each_C,frac_tasks_signif_3each_C,median_effect_size_3each_C,q_bh,q_sign,q_sign_C
all_sent,pca1,400,3,6373,500,0.5398505176902205,0.49865808534651557,0.5372799617674502,-0.0025705559227703345,-0.011905233113559881,0.007856500403660479,0.15282040881953793,0.0,-0.1611111111111111,0,2338,4035,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.41362855944501187,0.45035951901361165,0.532685823255242,0.38198478365495064,0.3800045412928035,0.49055415456924706,0.4088791565112822,0.4017312580113532,0.5289366036911838,0.6943056943056943,-0.023544183335358865,-0.21848636427591528,0.5044136191677175,288,0.6204379562043796,0.3795620437956204,8.000852178955401e-05,128,0.0,-0.09722222222222227,288,0.0,0.1428571428571428,0.6204379562043796,0.6204379562043796,8.000852178955401e-05,128,0.0,0.09687500000000004,0.8485958485958487,0.000370565785130566,0.00041416175985180904
all_sent,pca1,400,4,6373,500,0.5398505176902205,0.5165706352465188,0.5341565607020552,-0.005693956988165327,-0.02019310594792277,0.010684498646264862,0.18740419700781752,0.0,-0.229020979020979,0,2338,4035,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.41362855944501187,0.45035951901361165,0.532685823255242,0.4042283905099818,0.44108317158029664,0.5094357222888265,0.4109509471998492,0.44450681804309344,0.5274697551259668,0.7482517482517482,-0.034655620256657825,-0.276326830555841,0.5044136191677175,288,0.6666666666666667,0.3333333333333333,2.7262301837492454e-08,128,0.0,-0.1266025641025641,288,0.0,0.22222222222222232,0.6787003610108303,0.6787003610108303,2.6687147717334657e-09,128,0.0,0.109375,0.9020021074815594,3.99847093616556e-07,4.6969379982509e-08
reason_sent,cos_step,50,3,7949,500,0.5247988948350146,0.49804869276081637,0.5217639445816301,-0.0030349502533845163,-0.007449761418535356,0.0012448285467835396,0.009304880045312297,0.0,-0.018181818181818188,0,2704,5245,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37632930598532405,0.42477987421383656,0.5203539507899888,0.34535280621799086,0.3471383647798742,0.4855724457217638,0.37252396601483245,0.3909198113207547,0.5176777615762547,0.9140859140859141,-0.025753727657553155,-0.04395605144147468,0.13157894736842105,337,0.5216049382716049,0.4783950617283951,0.47021300242026093,159,0.0,0.018181818181818077,337,0.0,0.018181818181818077,0.5245398773006135,0.5245398773006135,0.4061394837410119,159,0.0,-0.015873015873015928,0.996003996003996,0.5517165895064394,0.4895928023179322
reason_sent,cos_step,50,4,7949,500,0.5247988948350146,0.4891305366361265,0.5181721832686252,-0.006626711566389387,-0.011614891122074715,-0.0015494788208409163,0.014427020025915734,0.0,-0.04761904761904767,0,2704,5245,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37632930598532405,0.42477987421383656,0.5203539507899888,0.3429718817867138,0.34966194968553466,0.4803163833123685,0.36977640131869316,0.40100628930817617,0.5146989807142334,0.996003996003996,-0.029649779419292366,-0.04847295992562374,0.13157894736842105,337,0.5490797546012269,0.450920245398773,0.08583539316071884,159,0.0,0.016666666666666607,337,0.0,0.06666666666666665,0.5562310030395137,0.5562310030395137,0.047008148147910475,159,0.0,-0.020408163265306145,0.996003996003996,0.12589190996905428,0.07955225071184849
reason_sent,cos_step,100,3,7837,500,0.5317415589461131,0.508502919630551,0.5270151670608894,-0.004726391885223724,-0.013704985544595998,0.005322169614176576,-0.02306648767728295,0.0,-0.029487179487179493,0,2684,5153,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37723069866108727,0.40344953764287794,0.5228409333124715,0.35261208893229257,0.3460348716294858,0.4983418352222296,0.36902583419786533,0.3613134332677991,0.5192800021286054,0.8501498501498501,-0.03642148889608995,-0.019782238725484538,0.25906735751295334,334,0.5341614906832298,0.4658385093167702,0.2418419810150359,158,0.0,-0.033333333333333326,334,0.0,0.007936507936507908,0.5235109717868338,0.5235109717868338,0.43317529087736517,158,0.0,0.02564102564102555,0.996003996003996,0.33253272389567434,0.5082590079627751
reason_sent,cos_step,100,4,7837,500,0.5317415589461131,0.5195397495111955,0.5300847552497914,-0.001656803696321707,-0.01456389151033995,0.010259690522822185,-0.009240937046136571,0.0,-0.0714285714285714,0,2684,5153,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37723069866108727,0.40344953764287794,0.5228409333124715,0.3660927748584917,0.37151288873452865,0.5134726114141257,0.3747889417798579,0.37285117124268935,0.5249658512122205,0.6273726273726273,-0.045861761571415284,-0.048888136459686,0.25906735751295334,334,0.5652173913043479,0.43478260869565216,0.022175432350896567,158,0.0,-0.054545454545454564,334,0.0,0.06060606060606055,0.5434782608695652,0.5434782608695652,0.13228725863201565,158,0.0,0.04356060606060608,0.777588608574524,0.043365289930642176,0.19084063540356355
reason_sent,cos_step,200,3,6673,500,0.523137981098517,0.5237264824025246,0.5299456855859248,0.006807704487407862,-0.008170118161718948,0.022173297093395376,-0.0645149495054454,0.0,-0.02564102564102566,0,2479,4194,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.40474373250331397,0.44199613538622823,0.5123989052148683,0.4012811619071918,0.4337884933550568,0.5166432847555134,0.4081566882059974,0.45008375009922996,0.5231730032511532,0.2137862137862138,-0.0626442396687223,-0.0035808094831348268,0.4424778761061947,315,0.5331125827814569,0.46688741721854304,0.27422484630278693,141,0.0,0.0,315,0.0,0.02564102564102555,0.5366666666666666,0.5366666666666666,0.22528556788446566,141,0.0,0.0,0.4275724275724276,0.3497360358644239,0.30500199959743046
reason_sent,cos_step,200,4,6673,500,0.523137981098517,0.5366611715796918,0.5367507362868335,0.013612755188316505,-0.003836557557469024,0.031114669513683305,-0.06161737187593445,0.0,-0.12727272727272732,0,2479,4194,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.40474373250331397,0.44199613538622823,0.5123989052148683,0.41300353697361025,0.447434813781563,0.5321995655254255,0.41442120345988104,0.45323533821985834,0.5329804213283811,0.057942057942057944,-0.09776014924159313,-0.04008991436262696,0.4424778761061947,315,0.5895765472312704,0.41042345276872966,0.0020074243489266405,141,0.0,-0.0625,315,0.0,0.11111111111111116,0.5913621262458472,0.5913621262458472,0.0018080089980988619,141,0.0,0.03703703703703698,0.24280481423338568,0.005353131597137708,0.005486372132162064
reason_sent,cos_step,400,3,3776,500,0.5824092892813019,0.5227053956268162,0.5886606611935983,0.006251371912296411,2.702498098646701e-05,0.012732485016080227,-0.08554077736763685,0.0,-0.09999999999999998,0,1601,2175,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5076781799427479,0.5899493974225468,0.5781426838111238,0.46688804018482005,0.484805033303329,0.5119113772283128,0.5119412759063262,0.5752869285765293,0.5841435309827909,0.023976023976023976,-0.05386211955412469,0.013561931367763179,0.5637775879536742,253,0.5751072961373391,0.4248927038626609,0.025708208787723372,88,0.0,-0.028968253968253976,253,0.0,0.08333333333333326,0.574468085106383,0.574468085106383,0.026349713708243565,88,0.0,0.01904761904761898,0.16229923922231615,0.04713171611082618,0.04933563417713689
reason_sent,cos_step,400,4,3776,500,0.5824092892813019,0.5322340650870145,0.5895370535824742,0.007127764301172346,0.0002717767150995449,0.01530541643787402,-0.058087469540203704,0.0,-0.1428571428571429,0,1601,2175,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5076781799427479,0.5899493974225468,0.5781426838111238,0.4730985014651168,0.5135746363478051,0.521164502071263,0.5185606976477098,0.5775488922508023,0.5849941487719601,0.023976023976023976,-0.09713702552899706,-0.04712055412479622,0.5637775879536742,253,0.606694560669456,0.39330543933054396,0.0011742180217893421,88,0.0,-0.10555555555555557,253,0.0,0.16666666666666674,0.6058091286307054,0.6058091286307054,0.001231913943304811,88,0.0,0.08703703703703713,0.16229923922231615,0.0036903994970522184,0.004015126926326791
reason_sent,cos_task,50,3,7949,500,0.5247988948350146,0.5118681117665044,0.5245605857933804,-0.0002383090416342437,-0.007586365723063017,0.007601407737268787,0.005453700108338457,0.0,-0.06666666666666665,0,2704,5245,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37632930598532405,0.42477987421383656,0.5203539507899888,0.3596240946780351,0.3584748427672956,0.5032006038436155,0.37634054387283866,0.42609276729559753,0.5206329217457032,0.5274725274725275,-0.009589744606028594,0.0033337081835547997,0.13157894736842105,337,0.5619335347432024,0.4380664652567976,0.027755090478306058,159,0.0,-0.0625,337,0.0,0.06666666666666665,0.552870090634441,0.552870090634441,0.06148593768932176,159,0.0,0.03333333333333344,0.714116652578191,0.04884895924181867,0.09837750030291481
reason_sent,cos_task,50,4,7949,500,0.5247988948350146,0.5201750672858244,0.5299240700552096,0.005125175220194955,-0.004768048954871515,0.015867363206625275,0.01807246522680755,0.0,-0.06666666666666665,0,2704,5245,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37632930598532405,0.42477987421383656,0.5203539507899888,0.37071625520118373,0.38595911949685535,0.5148909076550786,0.3823833265929958,0.4335849056603774,0.5272381135034211,0.16383616383616384,-0.010759653536597911,-0.019212193112940628,0.13157894736842105,337,0.5731707317073171,0.4268292682926829,0.009350969514611665,159,0.006289308176100629,-0.04761904761904767,337,0.0,0.06666666666666665,0.5766871165644172,0.5766871165644172,0.006561640062205658,159,0.006289308176100629,0.07692307692307687,0.4080022541561003,0.01959250755442444,0.01519537698616047
reason_sent,cos_task,100,3,7837,500,0.5317415589461131,0.518555170923513,0.5308696216077021,-0.0008719373384109552,-0.015848893999034466,0.013255226481265028,0.04191291484198989,0.0,-0.1428571428571429,0,2684,5153,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37723069866108727,0.40344953764287794,0.5228409333124715,0.37617097254317367,0.40078031162849354,0.5133307887437266,0.38471211140155975,0.40967342475042223,0.526385523979636,0.5664335664335665,0.017056995124326183,-0.01816099947147035,0.25906735751295334,334,0.599388379204893,0.40061162079510704,0.0003855975489081035,158,0.0,-0.06458333333333333,334,0.0,0.1428571428571428,0.5969230769230769,0.5969230769230769,0.0005630494169862609,158,0.0,0.058522727272727226,0.7552447552447552,0.001542390195632414,0.0021542760302083025
reason_sent,cos_task,100,4,7837,500,0.5317415589461131,0.5276428720098946,0.5340175385994861,0.002275979653373006,-0.013959272188171494,0.017012197851413408,0.06138652104772441,0.0,-0.14835164835164838,0,2684,5153,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37723069866108727,0.40344953764287794,0.5228409333124715,0.3840272658176667,0.4313135573072685,0.5222975026773864,0.3888472289461216,0.42369443290188274,0.5293707773140413,0.3996003996003996,0.009879538348031952,-0.045699065294987844,0.25906735751295334,334,0.6463414634146342,0.35365853658536583,1.2781384380018514e-07,158,0.0,-0.11111111111111116,334,0.0,0.1428571428571428,0.653250773993808,0.653250773993808,3.913752866805002e-08,158,0.0,0.11250000000000004,0.5960141553361893,1.4059522818020366e-06,4.920146461126288e-07
reason_sent,cos_task,200,3,6673,500,0.523137981098517,0.5262870664373062,0.5270667221545122,0.003928741055995277,-0.01307561326985401,0.019714398597769234,0.06645181901591246,0.0,-0.1428571428571429,0,2479,4194,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.40474373250331397,0.44199613538622823,0.5123989052148683,0.41808510776361096,0.4739236918339086,0.5211256192455347,0.4189865125393769,0.48271355865783117,0.5229934309429537,0.35564435564435565,-0.012368116052304775,-0.07016721245811965,0.4424778761061947,315,0.6006493506493507,0.39935064935064934,0.0004896265292629259,141,0.0,-0.09090909090909094,315,0.0,0.1428571428571428,0.6026058631921825,0.6026058631921825,0.00038558440593187314,141,0.0,0.09375,0.5682888540031398,0.0017952972739640617,0.0015423376237274926
reason_sent,cos_task,200,4,6673,500,0.523137981098517,0.5337229397589545,0.5338958046231144,0.01075782352459742,-0.007606364373494126,0.029101677722602488,0.10705850593663818,0.0,-0.16666666666666663,0,2479,4194,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.40474373250331397,0.44199613538622823,0.5123989052148683,0.42464947094239197,0.477198425929076,0.5291992556261341,0.4243394895576517,0.48617948843955033,0.529274710621197,0.13086913086913088,-0.008429046194507976,-0.10913728715872366,0.4424778761061947,315,0.6478405315614618,0.3521594684385382,3.2544651779132704e-07,141,0.0,-0.1428571428571429,315,0.0,0.16666666666666674,0.6542372881355932,0.6542372881355932,1.287975598930691e-07,141,0.0,0.1282051282051282,0.35989010989010994,2.3866077971363985e-06,1.2593539189544535e-06
reason_sent,cos_task,400,3,3776,500,0.5824092892813019,0.5457509522328806,0.5870100138432427,0.004600724561940828,-0.0013490224968292326,0.01028760799152208,0.07651118043203628,0.0,-0.19999999999999996,0,1601,2175,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5076781799427479,0.5899493974225468,0.5781426838111238,0.4911404006522255,0.5486455822233042,0.5284694192566428,0.5175704078650167,0.6050683559205007,0.5824474645875064,0.06293706293706294,-0.11131786456591183,-0.15930261379618474,0.5637775879536742,253,0.6160337552742616,0.38396624472573837,0.0004284891581367449,88,0.0,-0.09166666666666667,253,0.0,0.19999999999999996,0.620253164556962,0.620253164556962,0.0002586297472221053,88,0.0,0.09166666666666667,0.24615384615384617,0.0016394367789579803,0.001083781797883108
reason_sent,cos_task,400,4,3776,500,0.5824092892813019,0.5569918847275699,0.5905729590305315,0.008163669749229663,0.0015360859830023349,0.015005299159462521,0.11944610659332369,0.0,-0.25,0,1601,2175,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5076781799427479,0.5899493974225468,0.5781426838111238,0.4975011647354438,0.5666273467804113,0.5410112932290881,0.520687868888992,0.5820008095652831,0.5864013152699104,0.007992007992007992,-0.14202142811121757,-0.22715298280080579,0.5637775879536742,253,0.6666666666666667,0.3333333333333333,3.180616956953528e-07,88,0.0,-0.16666666666666663,253,0.0,0.25,0.6695278969957081,0.6695278969957081,2.498475617950652e-07,88,0.0,0.16666666666666674,0.1172161172161172,2.3866077971363985e-06,1.9987804943605218e-06
reason_sent,norm,50,3,7949,500,0.5247988948350146,0.4979453811594524,0.5216832279528989,-0.0031156668821157307,-0.007511790491948634,0.0012599421577792094,0.008972188594218116,0.0,-0.018181818181818188,0,2704,5245,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37632930598532405,0.42477987421383656,0.5203539507899888,0.34532325819937526,0.3483883647798742,0.48552894134171176,0.37240871490039396,0.38966981132075473,0.5176326354770111,0.9180819180819181,-0.025888451971959364,-0.043766690871815186,0.13157894736842105,337,0.5216049382716049,0.4783950617283951,0.47021300242026093,159,0.0,0.018181818181818077,337,0.0,0.018181818181818077,0.5245398773006135,0.5245398773006135,0.4061394837410119,159,0.0,-0.015873015873015928,0.996003996003996,0.5517165895064394,0.4895928023179322
reason_sent,norm,50,4,7949,500,0.5247988948350146,0.4894963097827768,0.5181664547025995,-0.006632440132415152,-0.011588626198833468,-0.0015231584484281901,0.01420211505768502,0.0,-0.04761904761904767,0,2704,5245,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37632930598532405,0.42477987421383656,0.5203539507899888,0.34340500278620284,0.3521698113207547,0.480735280430503,0.3695415335890734,0.40100628930817617,0.5146610465870567,0.995004995004995,-0.029866828602720268,-0.048811497432441835,0.13157894736842105,337,0.5490797546012269,0.450920245398773,0.08583539316071884,159,0.0,0.016666666666666607,337,0.0,0.06666666666666665,0.5562310030395137,0.5562310030395137,0.047008148147910475,159,0.0,-0.020408163265306145,0.996003996003996,0.12589190996905428,0.07955225071184849
reason_sent,norm,100,3,7837,500,0.5317415589461131,0.5086197445605962,0.5271069181170513,-0.004634640829061731,-0.013601762949938187,0.005406591165901108,-0.023353409835318896,0.0,-0.029487179487179493,0,2684,5153,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37723069866108727,0.40344953764287794,0.5228409333124715,0.35268448298073735,0.34857457976461437,0.49847848821588453,0.3688880938150441,0.36130526733606627,0.5193998807865312,0.8501498501498501,-0.03647622328221783,-0.019591854006599307,0.25906735751295334,334,0.5341614906832298,0.4658385093167702,0.2418419810150359,158,0.0,-0.033333333333333326,334,0.0,0.007936507936507908,0.5235109717868338,0.5235109717868338,0.43317529087736517,158,0.0,0.02564102564102555,0.996003996003996,0.33253272389567434,0.5082590079627751
reason_sent,norm,100,4,7837,500,0.5317415589461131,0.5195774675116932,0.530123696089176,-0.0016178628569371023,-0.014527807873236103,0.010248950763918217,-0.009674451089908507,0.0,-0.0714285714285714,0,2684,5153,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37723069866108727,0.40344953764287794,0.5228409333124715,0.3660914214234605,0.3676992952490816,0.5134853006206793,0.3747702023580091,0.37285117124268935,0.5249742383800851,0.6263736263736264,-0.04649025570966827,-0.04957220018442369,0.25906735751295334,334,0.5652173913043479,0.43478260869565216,0.022175432350896567,158,0.0,-0.054545454545454564,334,0.0,0.06060606060606055,0.5434782608695652,0.5434782608695652,0.13228725863201565,158,0.0,0.04356060606060608,0.777588608574524,0.043365289930642176,0.19084063540356355
reason_sent,norm,200,3,6673,500,0.523137981098517,0.5236653819671109,0.5299313095077695,0.006793328409252508,-0.008146821418520179,0.022174770087869746,-0.06453644209604595,0.0,-0.02564102564102566,0,2479,4194,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.40474373250331397,0.44199613538622823,0.5123989052148683,0.4012513927927882,0.4337884933550568,0.5165738892438014,0.4081529779214702,0.45008375009922996,0.523156267535231,0.2137862137862138,-0.06254318403658514,-0.0034030086825114297,0.4424778761061947,315,0.5331125827814569,0.46688741721854304,0.27422484630278693,141,0.0,0.0,315,0.0,0.02564102564102555,0.5366666666666666,0.5366666666666666,0.22528556788446566,141,0.0,0.0,0.4275724275724276,0.3497360358644239,0.30500199959743046
reason_sent,norm,200,4,6673,500,0.523137981098517,0.5366116356403493,0.5367041031644196,0.013566122065902686,-0.0038917530459042973,0.031005394749014713,-0.061919482058370244,0.0,-0.11111111111111116,0,2479,4194,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.40474373250331397,0.44199613538622823,0.5123989052148683,0.4129950105580823,0.4489162952630445,0.5321472423675998,0.41438055702216336,0.4562552812398014,0.5329100159027774,0.057942057942057944,-0.09817106258702056,-0.040593231669353136,0.4424778761061947,315,0.5882352941176471,0.4117647058823529,0.002392385992050328,141,0.0,-0.0625,315,0.0,0.11111111111111116,0.5913621262458472,0.5913621262458472,0.0018080089980988619,141,0.0,0.03703703703703698,0.24280481423338568,0.00619205786177732,0.005486372132162064
reason_sent,norm,400,3,3776,500,0.5824092892813019,0.5227798896293463,0.5886758085856421,0.00626651930434019,3.7390997328169986e-05,0.012751094422016784,-0.08539650824513283,0.0,-0.09999999999999998,0,1601,2175,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5076781799427479,0.5899493974225468,0.5781426838111238,0.466874302223348,0.484805033303329,0.5119650792967039,0.5119973940863547,0.5752869285765293,0.5841518591110441,0.023976023976023976,-0.053898487467217586,0.013476288558423526,0.5637775879536742,253,0.5726495726495726,0.42735042735042733,0.030764776984765808,88,0.0,-0.028968253968253976,253,0.0,0.08333333333333326,0.5720338983050848,0.5720338983050848,0.03148604969825729,88,0.0,0.01904761904761898,0.16229923922231615,0.05168671309645896,0.05541544746893282
reason_sent,norm,400,4,3776,500,0.5824092892813019,0.5324513879293129,0.5895371447074802,0.007127855426178331,0.0002595727367058926,0.015371879611524012,-0.058556757360050365,0.0,-0.1428571428571429,0,1601,2175,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5076781799427479,0.5899493974225468,0.5781426838111238,0.47320205268672744,0.5135746363478051,0.5213359466425438,0.5185767885673785,0.5775488922508023,0.584993287241451,0.023976023976023976,-0.09862874219807523,-0.04866083659631316,0.5637775879536742,253,0.606694560669456,0.39330543933054396,0.0011742180217893421,88,0.0,-0.10555555555555557,253,0.0,0.16666666666666674,0.6058091286307054,0.6058091286307054,0.001231913943304811,88,0.0,0.08703703703703713,0.16229923922231615,0.0036903994970522184,0.004015126926326791
reason_sent,pca1,50,3,7949,500,0.5247988948350146,0.5259444276513364,0.5362135659002523,0.011414671065237636,0.00046198342876264763,0.023442982154772883,0.08235913452302696,0.0,-0.1428571428571429,0,2704,5245,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37632930598532405,0.42477987421383656,0.5203539507899888,0.37311824553925,0.4123427672955975,0.5218494226679679,0.3802966108747739,0.421124213836478,0.5333256242913792,0.02197802197802198,-0.0025850716328593456,-0.10366839793116751,0.13157894736842105,337,0.6121212121212121,0.3878787878787879,5.479601109777362e-05,159,0.0,-0.1282051282051282,337,0.0,0.1428571428571428,0.6085626911314985,0.6085626911314985,0.0001023138753034373,159,0.0,0.1282051282051282,0.16229923922231615,0.00028364993980023993,0.000473874790879078
reason_sent,pca1,50,4,7949,500,0.5247988948350146,0.5369507791366696,0.5462809959723345,0.021482101137319853,0.009631929857043812,0.034229590857993174,0.09089724494318556,0.0,-0.19999999999999996,0,2704,5245,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37632930598532405,0.42477987421383656,0.5203539507899888,0.389901329387315,0.44361635220125784,0.5340952358120724,0.39453116541690225,0.4436635220125787,0.5438346466908467,0.000999000999000999,-0.00396659949770704,-0.12319269911942589,0.13157894736842105,337,0.6696969696969697,0.3303030303030303,6.878942666640375e-10,159,0.0,-0.1282051282051282,337,0.0,0.19999999999999996,0.676923076923077,0.676923076923077,1.6610835078706227e-10,159,0.0,0.1282051282051282,0.0293040293040293,1.5133673866608825e-08,4.323049337680607e-09
reason_sent,pca1,100,3,7837,500,0.5317415589461131,0.5272175616598493,0.5347362525284514,0.0029946935823382814,-0.011643481067986714,0.019384138110211543,0.12166151888937543,0.0,-0.15219907407407407,0,2684,5153,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37723069866108727,0.40344953764287794,0.5228409333124715,0.3827934935723474,0.44025576938581856,0.5230962719617267,0.39117936483361604,0.45680036054139095,0.5308589211846267,0.34465534465534464,-0.015395825291987323,-0.17345501991286022,0.25906735751295334,334,0.6352583586626139,0.364741641337386,1.0606619781738234e-06,158,0.0,-0.12727272727272732,334,0.0,0.16515151515151516,0.6380368098159509,0.6380368098159509,7.069971989033115e-07,158,0.0,0.1428571428571428,0.5682888540031398,7.179865698407421e-06,4.785827192576262e-06
reason_sent,pca1,100,4,7837,500,0.5317415589461131,0.5435102069750984,0.5452792401536838,0.013537681207570706,-0.00236213488441991,0.02997574258778583,0.15614977096992097,0.0,-0.26136363636363635,0,2684,5153,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.37723069866108727,0.40344953764287794,0.5228409333124715,0.3990500984278319,0.46438723468474336,0.5405932778874054,0.40456215818421903,0.47204698201634426,0.5422222321839925,0.05094905094905095,-0.015825832573551177,-0.21461900200348552,0.25906735751295334,334,0.6909090909090909,0.3090909090909091,3.259365406445889e-12,158,0.0,-0.24318181818181817,334,0.0,0.25,0.6819571865443425,0.6819571865443425,4.166158254102031e-11,158,0.0,0.20937499999999998,0.24280481423338568,2.8682415576723824e-10,1.8331096318048935e-09
reason_sent,pca1,200,3,6673,500,0.523137981098517,0.5399930508648259,0.5343630628195457,0.011225081721028762,-0.005332423964720846,0.02872045128125601,0.18960830384575691,0.0,-0.23636363636363633,0,2479,4194,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.40474373250331397,0.44199613538622823,0.5123989052148683,0.42132939606242986,0.4775579912576817,0.5344420552767232,0.42434822530209065,0.49992728805422304,0.5303035724213099,0.0969030969030969,-0.05553523369910634,-0.24551845786738485,0.4424778761061947,315,0.6858974358974359,0.3141025641025641,4.507465360331884e-11,141,0.0,-0.16000000000000003,315,0.0,0.23636363636363633,0.6881028938906752,0.6881028938906752,2.8084161085664682e-11,141,0.0,0.15999999999999992,0.30314513073133764,1.983284758546029e-09,1.8331096318048935e-09
reason_sent,pca1,200,4,6673,500,0.523137981098517,0.5514865190289762,0.5469267865087388,0.02378880541022188,0.005390698589954879,0.042425797757472065,0.23427264471638767,0.0,-0.25,0,2479,4194,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.40474373250331397,0.44199613538622823,0.5123989052148683,0.4370951846643593,0.5208176738981692,0.5465143254842826,0.43906677289082074,0.535713769088382,0.5428362190901426,0.006993006993006993,-0.06805821200199061,-0.304889329889673,0.4424778761061947,315,0.685430463576159,0.31456953642384106,1.039086131219131e-10,141,0.0,-0.19999999999999996,315,0.0,0.26530612244897966,0.6833333333333333,0.6833333333333333,1.965022426218458e-10,141,0.0,0.17948717948717952,0.1172161172161172,3.0479859849094508e-09,4.323049337680607e-09
reason_sent,pca1,400,3,3776,500,0.5824092892813019,0.5726880534614366,0.5921438325300039,0.009734543248702043,0.0046026512112649,0.015090547987007418,0.19626517125375395,0.0,-0.19999999999999996,0,1601,2175,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5076781799427479,0.5899493974225468,0.5781426838111238,0.5023333632443301,0.5781078640812386,0.5536236691148492,0.517383388231999,0.5873238815550218,0.587074457774236,0.000999000999000999,-0.2045734192568248,-0.32110078285492155,0.5637775879536742,253,0.670995670995671,0.329004329004329,2.2071649409635658e-07,88,0.0,-0.19999999999999996,253,0.0,0.19999999999999996,0.6695278969957081,0.6695278969957081,2.498475617950652e-07,88,0.0,0.19999999999999996,0.0293040293040293,1.942305148047938e-06,1.9987804943605218e-06
reason_sent,pca1,400,4,3776,500,0.5824092892813019,0.5861905014085806,0.5975579000531888,0.015148610771886895,0.008389427888015407,0.02265930757271904,0.2196556725120444,0.0,-0.2962962962962963,0,1601,2175,"n_steps,total_chars,mean_frag_len,n_tool_calls,repeat_ratio",0.5076781799427479,0.5899493974225468,0.5781426838111238,0.5155370923945329,0.5927209714655853,0.5721205855535693,0.5251275828117353,0.5926239754010029,0.5927826717496967,0.000999000999000999,-0.26047526146730643,-0.3907414109043637,0.5637775879536742,253,0.6939655172413793,0.30603448275862066,3.2847110802085874e-09,88,0.0,-0.2361111111111111,253,0.0,0.28205128205128216,0.6909871244635193,0.6909871244635193,5.371466262384497e-09,88,0.0,0.2142857142857142,0.0293040293040293,5.781091501167114e-08,7.87815051816393e-08
