run_id,label,seg,proj,N,lb_p,rho_with_cos_step
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24026,0,all_sent,cos_task,200,0.005867362837180392,0.40588664813033176
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24026,0,all_sent,pca1,200,0.0004402541978813972,-0.25319652592411485
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-24026,0,all_sent,norm,200,0.0007386032403976548,0.9999908633662099
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25479,1,all_sent,cos_step,200,0.002802869771731988,
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25479,1,all_sent,cos_task,200,0.4778344982594387,0.33948063586499194
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25479,1,all_sent,pca1,200,0.4481413076912485,-0.18509137962802735
20250726_mini-v1.0.0_gemini-2.5-pro/matplotlib__matplotlib-25479,1,all_sent,norm,200,0.006416335972243048,1.0
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3677,0,all_sent,cos_step,200,1.4159207746153017e-06,
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3677,0,all_sent,cos_task,200,0.0009574605515741595,0.4315247366766016
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3677,0,all_sent,pca1,200,0.4180439410382023,-0.3637689832618512
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-3677,0,all_sent,norm,200,3.5811944158800637e-06,1.0
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7229,1,all_sent,cos_step,200,8.000004734385367e-09,
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7229,1,all_sent,cos_task,200,0.02389555211820847,0.20609397318121406
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7229,1,all_sent,pca1,200,0.07527748917093349,-0.24496267690808637
20250726_mini-v1.0.0_gemini-2.5-pro/pydata__xarray-7229,1,all_sent,norm,200,7.354019016797002e-10,0.9999984772323394
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13124,0,all_sent,cos_step,200,0.00023310185019411814,
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13124,0,all_sent,cos_task,200,8.561089171859875e-06,0.331177330065816
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13124,0,all_sent,pca1,200,0.003363797988909565,-0.2218021040273057
20250726_mini-v1.0.0_gemini-2.5-pro/scikit-learn__scikit-learn-13124,0,all_sent,norm,200,0.0005461153702447618,0.9999954316761485
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11445,0,all_sent,cos_step,200,4.674853842442981e-08,
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11445,0,all_sent,cos_task,200,1.8443459939374644e-07,0.38244903402169156
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11445,0,all_sent,pca1,200,1.1801129948876279e-08,-0.4175707623973256
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11445,0,all_sent,norm,200,2.8465787654137244e-08,1.0
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11510,1,all_sent,cos_step,200,0.14265436189889952,
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11510,1,all_sent,cos_task,200,0.8332858515073628,0.10849680617424277
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11510,1,all_sent,pca1,200,0.23431847351916452,-0.21989221052184357
20250726_mini-v1.0.0_gemini-2.5-pro/sphinx-doc__sphinx-11510,1,all_sent,norm,200,0.3042278277662871,0.9999999999999999
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14508,0,all_sent,cos_step,200,0.007324777327790041,
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14508,0,all_sent,cos_task,200,0.5768828172410199,0.0014074263276344018
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14508,0,all_sent,pca1,200,0.0026684180070580695,-0.14734413244305872
20250822_mini-v1.9.1_glm-4.5/astropy__astropy-14508,0,all_sent,norm,200,0.007121536108122391,1.0
20250822_mini-v1.9.1_glm-4.5/django__django-11095,0,all_sent,cos_step,200,0.30130226663133003,
20250822_mini-v1.9.1_glm-4.5/django__django-11095,0,all_sent,cos_task,200,2.6909410775294846e-08,0.03051906889489251
20250822_mini-v1.9.1_glm-4.5/django__django-11095,0,all_sent,pca1,200,0.060476551909065,-0.042546370692081226
20250822_mini-v1.9.1_glm-4.5/django__django-11095,0,all_sent,norm,200,0.1367737185124788,0.9998401045259556
20250822_mini-v1.9.1_glm-4.5/django__django-11133,0,all_sent,cos_step,200,0.0001569197930675677,
20250822_mini-v1.9.1_glm-4.5/django__django-11133,0,all_sent,cos_task,200,1.0513030125632086e-06,0.07085126148875649
20250822_mini-v1.9.1_glm-4.5/django__django-11133,0,all_sent,pca1,200,0.005407019653287512,-0.01610986374726345
20250822_mini-v1.9.1_glm-4.5/django__django-11133,0,all_sent,norm,200,5.05780323014507e-06,0.9999984770386933
20250822_mini-v1.9.1_glm-4.5/django__django-11265,1,all_sent,cos_step,200,0.07453796960040529,
20250822_mini-v1.9.1_glm-4.5/django__django-11265,1,all_sent,cos_task,200,0.005394953433142347,0.11595538222129428
20250822_mini-v1.9.1_glm-4.5/django__django-11265,1,all_sent,pca1,200,0.008309059308002437,-0.12078298576789208
20250822_mini-v1.9.1_glm-4.5/django__django-11265,1,all_sent,norm,200,0.0057451710112608,0.9997593968474895
20250822_mini-v1.9.1_glm-4.5/django__django-12193,1,all_sent,cos_step,200,0.26985220072160415,
20250822_mini-v1.9.1_glm-4.5/django__django-12193,1,all_sent,cos_task,200,0.0008115467018973282,0.2559639243101605
20250822_mini-v1.9.1_glm-4.5/django__django-12193,1,all_sent,pca1,200,2.4083088339218276e-07,-0.11105230107580129
20250822_mini-v1.9.1_glm-4.5/django__django-12193,1,all_sent,norm,200,0.13381164512285335,1.0
20250822_mini-v1.9.1_glm-4.5/django__django-12273,1,all_sent,cos_step,200,0.00021767095664893034,
20250822_mini-v1.9.1_glm-4.5/django__django-12273,1,all_sent,cos_task,200,1.2268125371840376e-05,-0.1626033225157119
20250822_mini-v1.9.1_glm-4.5/django__django-12273,1,all_sent,pca1,200,0.006347654612715551,-0.08493219229422676
20250822_mini-v1.9.1_glm-4.5/django__django-12273,1,all_sent,norm,200,0.00020812476839487606,0.999936043125207
20250822_mini-v1.9.1_glm-4.5/django__django-13401,0,all_sent,cos_step,200,0.008991799855928047,
20250822_mini-v1.9.1_glm-4.5/django__django-13401,0,all_sent,cos_task,200,1.3275267382838053e-08,-0.2700462718065184
20250822_mini-v1.9.1_glm-4.5/django__django-13401,0,all_sent,pca1,200,1.1277667787481237e-05,-0.01950155216051597
20250822_mini-v1.9.1_glm-4.5/django__django-13401,0,all_sent,norm,200,0.0064219279406783,0.9999345190960589
20250822_mini-v1.9.1_glm-4.5/django__django-13925,1,all_sent,cos_step,200,0.5646599301344408,
20250822_mini-v1.9.1_glm-4.5/django__django-13925,1,all_sent,cos_task,200,0.0001130353108119823,0.2733084699977357
20250822_mini-v1.9.1_glm-4.5/django__django-13925,1,all_sent,pca1,200,0.001635728754903898,-0.2093463841319407
20250822_mini-v1.9.1_glm-4.5/django__django-13925,1,all_sent,norm,200,0.37418216890740286,0.9999558387627544
20250822_mini-v1.9.1_glm-4.5/django__django-13933,0,all_sent,cos_step,200,0.12258418041410912,
20250822_mini-v1.9.1_glm-4.5/django__django-13933,0,all_sent,cos_task,200,2.7726956758930154e-05,-0.0015414722182190725
20250822_mini-v1.9.1_glm-4.5/django__django-13933,0,all_sent,pca1,200,0.5875163980513017,0.06278452901459679
20250822_mini-v1.9.1_glm-4.5/django__django-13933,0,all_sent,norm,200,0.08619280362324702,0.9992202746856542
20250822_mini-v1.9.1_glm-4.5/django__django-14311,0,all_sent,cos_step,200,2.2951076584880702e-07,
20250822_mini-v1.9.1_glm-4.5/django__django-14311,0,all_sent,cos_task,200,0.24987348407577148,0.03351647347712166
20250822_mini-v1.9.1_glm-4.5/django__django-14311,0,all_sent,pca1,200,0.7997959937998624,0.15613255529680878
20250822_mini-v1.9.1_glm-4.5/django__django-14311,0,all_sent,norm,200,1.8756594083528295e-06,0.9999999999999999
20250822_mini-v1.9.1_glm-4.5/django__django-15022,0,all_sent,cos_step,200,0.013915464362513133,
20250822_mini-v1.9.1_glm-4.5/django__django-15022,0,all_sent,cos_task,200,0.07815565355433957,-0.03661277407907596
20250822_mini-v1.9.1_glm-4.5/django__django-15022,0,all_sent,pca1,200,0.0018160589753171755,-0.0026240093897195575
20250822_mini-v1.9.1_glm-4.5/django__django-15022,0,all_sent,norm,200,0.0026820384729791336,0.9997746243803122
20250822_mini-v1.9.1_glm-4.5/django__django-15554,1,all_sent,cos_step,200,0.08910754321798621,
20250822_mini-v1.9.1_glm-4.5/django__django-15554,1,all_sent,cos_task,200,7.381924029326165e-10,-0.00761500719746482
20250822_mini-v1.9.1_glm-4.5/django__django-15554,1,all_sent,pca1,200,0.05550298526100339,0.0452794711252277
20250822_mini-v1.9.1_glm-4.5/django__django-15554,1,all_sent,norm,200,0.04471163479373782,0.9999999999999999
20250822_mini-v1.9.1_glm-4.5/django__django-15563,1,all_sent,cos_step,200,0.026504322157319113,
20250822_mini-v1.9.1_glm-4.5/django__django-15563,1,all_sent,cos_task,200,0.3035960457041675,-0.13073826074949915
20250822_mini-v1.9.1_glm-4.5/django__django-15563,1,all_sent,pca1,200,0.22542269076909915,0.09449138144834654
20250822_mini-v1.9.1_glm-4.5/django__django-15563,1,all_sent,norm,200,0.010364428519660069,0.999968020345152
20250822_mini-v1.9.1_glm-4.5/django__django-16032,1,all_sent,cos_step,200,0.22264771558698623,
20250822_mini-v1.9.1_glm-4.5/django__django-16032,1,all_sent,cos_task,200,0.0004935189381166425,-0.07153869983404619
20250822_mini-v1.9.1_glm-4.5/django__django-16032,1,all_sent,pca1,200,0.00034138472753664245,-0.02373098380328
20250822_mini-v1.9.1_glm-4.5/django__django-16032,1,all_sent,norm,200,0.13156772277319145,0.9998279205724001
20250822_mini-v1.9.1_glm-4.5/django__django-16145,0,all_sent,cos_step,200,0.0007331776734256308,
20250822_mini-v1.9.1_glm-4.5/django__django-16145,0,all_sent,cos_task,200,0.5819563481390522,0.16849379816301951
20250822_mini-v1.9.1_glm-4.5/django__django-16145,0,all_sent,pca1,200,0.02880430074097267,-0.02852494833238299
20250822_mini-v1.9.1_glm-4.5/django__django-16145,0,all_sent,norm,200,0.0011149066597259457,0.9999406112020978
20250822_mini-v1.9.1_glm-4.5/django__django-7530,0,all_sent,cos_step,200,1.998492010057426e-09,
20250822_mini-v1.9.1_glm-4.5/django__django-7530,0,all_sent,cos_task,200,8.275912893407986e-07,0.2816774648951072
20250822_mini-v1.9.1_glm-4.5/django__django-7530,0,all_sent,pca1,200,7.467897332015383e-07,-0.45234940739766055
20250822_mini-v1.9.1_glm-4.5/django__django-7530,0,all_sent,norm,200,4.475831545667121e-15,0.9999569806508828
20250822_mini-v1.9.1_glm-4.5/matplotlib__matplotlib-25775,0,all_sent,cos_step,200,4.535067764837139e-09,
20250822_mini-v1.9.1_glm-4.5/matplotlib__matplotlib-25775,0,all_sent,cos_task,200,4.4443503688920315e-10,0.14019387863094154
20250822_mini-v1.9.1_glm-4.5/matplotlib__matplotlib-25775,0,all_sent,pca1,200,3.5371863524705167e-09,-0.22338641951151172
20250822_mini-v1.9.1_glm-4.5/matplotlib__matplotlib-25775,0,all_sent,norm,200,2.450421302282035e-10,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10914,0,all_sent,cos_step,200,3.458550099039399e-18,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10914,0,all_sent,cos_task,200,7.75856937308516e-07,0.4598014063830837
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10914,0,all_sent,pca1,200,0.3638841173531079,-0.36563408079227966
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10914,0,all_sent,norm,200,1.128510732676316e-19,0.9999969544623599
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11555,0,all_sent,cos_step,200,1.2382970427625709e-09,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11555,0,all_sent,cos_task,200,0.0004809687772223858,0.19569039227488083
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11555,0,all_sent,pca1,200,0.002517523123635339,-0.3110711128677398
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11555,0,all_sent,norm,200,4.9014699174278365e-09,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12039,0,all_sent,cos_step,200,6.323294781665798e-05,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12039,0,all_sent,cos_task,200,0.0015094885323676621,0.23586312810287038
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12039,0,all_sent,pca1,200,1.73225280689736e-06,-0.35692536932632146
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12039,0,all_sent,norm,200,2.976802390562754e-05,0.9999984772161076
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12193,0,all_sent,cos_step,200,4.318041785427124e-10,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12193,0,all_sent,cos_task,200,0.016675989173611162,0.146863111544482
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12193,0,all_sent,pca1,200,0.021301393763850356,-0.14178004149481063
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12193,0,all_sent,norm,200,1.649134366688652e-12,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13128,0,all_sent,cos_step,200,1.8991753744835283e-10,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13128,0,all_sent,cos_task,200,0.0011462694478386807,0.10325540740751812
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13128,0,all_sent,pca1,200,0.31360044759586425,-0.08942243852687312
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13128,0,all_sent,norm,200,5.5058814752176045e-11,0.9999969544507656
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-14122,0,all_sent,cos_step,200,4.003248247505318e-06,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-14122,0,all_sent,cos_task,200,1.057471211611782e-05,0.1592708240604393
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-14122,0,all_sent,pca1,200,0.00010542461660670501,-0.24639002021018194
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-14122,0,all_sent,norm,200,1.5885558927380305e-05,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15563,0,all_sent,cos_step,200,5.935485125670927e-08,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15563,0,all_sent,cos_task,200,6.12803501552672e-06,0.0673125241742856
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15563,0,all_sent,pca1,200,0.7138075381519203,-0.09813186578960019
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15563,0,all_sent,norm,200,1.8160022511299608e-06,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15629,1,all_sent,cos_step,200,2.7243834485601073e-15,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15629,1,all_sent,cos_task,200,0.085401682750231,0.19844350125835736
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15629,1,all_sent,pca1,200,1.4996596836277338e-08,-0.4658798770981257
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15629,1,all_sent,norm,200,1.5528373760710953e-17,0.9999988579244717
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16263,1,all_sent,cos_step,200,0.0001426810475669333,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16263,1,all_sent,cos_task,200,0.01478355119360195,0.27606341568387094
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16263,1,all_sent,pca1,200,0.005305233515176782,-0.13384447587293144
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16263,1,all_sent,norm,200,0.0001462679842262819,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16560,1,all_sent,cos_step,200,4.597187910266322e-08,
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16560,1,all_sent,cos_task,200,0.00026407634774043375,0.15752922446567305
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16560,1,all_sent,pca1,200,0.003772531261122189,-0.3633434320565944
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16560,1,all_sent,norm,200,1.5221456781302117e-07,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/matplotlib__matplotlib-24177,1,all_sent,cos_step,200,2.4338348899776024e-05,
20250929_mini-v1.13.3_sonnet-4-5-20250929/matplotlib__matplotlib-24177,1,all_sent,cos_task,200,0.0005175308264131332,0.062100891201971056
20250929_mini-v1.13.3_sonnet-4-5-20250929/matplotlib__matplotlib-24177,1,all_sent,pca1,200,0.0001789643670138383,-0.22649317227549673
20250929_mini-v1.13.3_sonnet-4-5-20250929/matplotlib__matplotlib-24177,1,all_sent,norm,200,5.1015226525521314e-05,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/psf__requests-1724,1,all_sent,cos_step,200,2.816770292402216e-09,
20250929_mini-v1.13.3_sonnet-4-5-20250929/psf__requests-1724,1,all_sent,cos_task,200,0.15136647356824162,0.22894224707723135
20250929_mini-v1.13.3_sonnet-4-5-20250929/psf__requests-1724,1,all_sent,pca1,200,0.2388905378444498,-0.06552823689665382
20250929_mini-v1.13.3_sonnet-4-5-20250929/psf__requests-1724,1,all_sent,norm,200,6.074497072810553e-09,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,0,all_sent,cos_step,200,0.0007244838591172226,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,0,all_sent,cos_task,200,0.20923161107910723,0.2356280990580636
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,0,all_sent,pca1,200,0.013857779000720247,-0.276656028350298
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,0,all_sent,norm,200,0.001307729074196531,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,1,all_sent,cos_step,200,7.343289790962203e-10,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,1,all_sent,cos_task,200,0.2148007562567917,0.15431985497280598
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,1,all_sent,pca1,200,0.18142336924647828,-0.08675495226594582
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,1,all_sent,norm,200,1.4004134861325117e-08,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,0,all_sent,cos_step,200,0.000747526308595698,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,0,all_sent,cos_task,200,8.188229456335077e-09,0.2004788939903627
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,0,all_sent,pca1,200,3.642261603973668e-07,-0.350735723468653
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,0,all_sent,norm,200,0.0008265350781429057,0.999876336916255
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-20428,1,all_sent,cos_step,200,1.7297061220052047e-06,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-20428,1,all_sent,cos_task,200,0.004214061507950235,0.15060506306473243
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-20428,1,all_sent,pca1,200,0.47274070653088696,-0.09195923024539404
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-20428,1,all_sent,norm,200,2.0588695457350654e-07,0.9999984772172668
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-24443,0,all_sent,cos_step,200,0.0006391610051604105,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-24443,0,all_sent,cos_task,200,0.6400619700961618,0.109828787988083
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-24443,0,all_sent,pca1,200,0.107230816044117,-0.1680940998303529
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-24443,0,all_sent,norm,200,0.00016404478420506424,1.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-12907,0,all_sent,cos_step,200,0.00902443499584036,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-12907,0,all_sent,cos_task,200,8.604673751313564e-14,0.09518088205205712
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-12907,0,all_sent,pca1,200,0.0012556822953751576,-0.027601229953596325
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-12907,0,all_sent,norm,200,0.00041018793288774487,1.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-14182,1,all_sent,cos_step,200,0.00042068313407003864,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-14182,1,all_sent,cos_task,200,0.0071833521975673805,0.194262132824429
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-14182,1,all_sent,pca1,200,0.0351747007817524,-0.02617978041481213
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-14182,1,all_sent,norm,200,0.0004907765571649229,0.9999954316726701
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-12304,0,all_sent,cos_step,200,0.0298805780556435,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-12304,0,all_sent,cos_task,200,0.00019612438797301555,0.3179854609274094
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-12304,0,all_sent,pca1,200,0.002352222166400978,-0.2895209017123436
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-12304,0,all_sent,norm,200,0.07631151588307926,0.9999984772079914
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13158,0,all_sent,cos_step,200,2.1483713860219734e-05,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13158,0,all_sent,cos_task,200,7.156455437016019e-09,0.25390040574893363
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13158,0,all_sent,pca1,200,0.10221687306866584,-0.23337792535622437
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13158,0,all_sent,norm,200,2.7697962605672352e-06,0.9999954316935398
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13195,1,all_sent,cos_step,200,0.003569481998597468,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13195,1,all_sent,cos_task,200,0.00017482056073948442,0.22119711812279336
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13195,1,all_sent,pca1,200,0.001994315355865556,-0.2646002151427847
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13195,1,all_sent,norm,200,0.0011041946391493452,1.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13343,0,all_sent,cos_step,200,4.671552702381403e-06,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13343,0,all_sent,cos_task,200,7.315240216540428e-16,0.2819901749125612
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13343,0,all_sent,pca1,200,4.6863766021693173e-07,0.09703115339889236
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13343,0,all_sent,norm,200,1.188781779103163e-05,0.9999954316309306
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13516,0,all_sent,cos_step,200,1.17697081410008e-05,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13516,0,all_sent,cos_task,200,0.13019478115777944,0.03856012456637592
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13516,0,all_sent,pca1,200,0.02291053122732708,-0.1303220132894328
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13516,0,all_sent,norm,200,4.588746010368265e-06,0.9999954316726701
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13807,0,all_sent,cos_step,200,0.012358417707622575,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13807,0,all_sent,cos_task,200,0.005519218362118985,0.2553392207368545
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13807,0,all_sent,pca1,200,0.35193459604096855,-0.23375505998347867
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13807,0,all_sent,norm,200,0.02373082552643057,1.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14155,1,all_sent,cos_step,200,0.04337941468736141,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14155,1,all_sent,cos_task,200,0.02556059721050846,0.19181250840024675
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14155,1,all_sent,pca1,200,0.08035970492805754,-0.18801924650335755
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14155,1,all_sent,norm,200,0.04427203557689978,1.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14311,0,all_sent,cos_step,200,0.00047823853821466405,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14311,0,all_sent,cos_task,200,0.6411994021549,0.24768903190586328
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14311,0,all_sent,pca1,200,0.8649560096356087,-0.18648706579234087
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14311,0,all_sent,norm,200,0.0008948949703606152,1.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14349,0,all_sent,cos_step,200,2.649892998103192e-05,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14349,0,all_sent,cos_task,200,5.7146020297923484e-06,0.27198986435224837
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14349,0,all_sent,pca1,200,0.17839132291741722,-0.3143567739419952
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14349,0,all_sent,norm,200,1.6235737695710838e-08,1.0
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14376,0,all_sent,cos_step,200,0.0017613816814488973,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14376,0,all_sent,cos_task,200,0.002098926143944523,0.30994133123664996
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14376,0,all_sent,pca1,200,0.004043610837107397,-0.22556124778015185
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14376,0,all_sent,norm,200,0.013145284185972583,0.9999999999999999
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-15103,0,all_sent,cos_step,200,4.1469319306394705e-05,
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-15103,0,all_sent,cos_task,200,0.006913818130722577,0.20379442999625813
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-15103,0,all_sent,pca1,200,0.00282535259485833,-0.3112681284370364
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-15103,0,all_sent,norm,200,3.566318696962997e-05,0.999996954432215
